PM2.5,warning,O3,CH4
5.76957,0.0,10.0006,7.56287
6.11306,0.0,10.77214,7.5226
7.5167,1.0,9.0048,9.11094
8.13108,1.0,8.99629,8.79097
7.8237,0.0,8.98883,7.1784
8.55497,1.0,11.91075,8.16723
8.74381,1.0,8.72701,8.36313
10.82382,0.0,6.55423,8.9998
8.15753,1.0,8.9807,10.46081
6.22446,1.0,9.20712,5.98451
6.72736,0.0,9.94352,7.88992
9.17514,1.0,7.59593,5.89456
6.82114,1.0,9.42696,5.51225
5.84698,1.0,10.6445,6.6671
7.10023,0.0,10.25865,7.58935
6.90309,1.0,9.15496,8.54944
8.54922,1.0,11.28197,7.99887
5.65766,1.0,9.50887,5.14548
5.81303,1.0,9.4962,7.89912
9.00418,0.0,7.37114,8.10809
6.49294,1.0,8.23349,4.60154
6.4138,0.0,8.86721,6.98737
10.54037,0.0,7.69333,9.77185
10.86961,0.0,5.62004,11.92715
6.04235,1.0,6.53298,10.58011
6.00855,0.0,10.4036,6.3191
8.22347,0.0,4.77795,10.07445
6.18111,1.0,10.66377,7.84899
7.32755,1.0,11.98349,7.85345
9.59396,1.0,9.13194,9.68538
7.44246,0.0,8.7162,6.64823
8.19434,0.0,9.11069,7.0299
8.60358,0.0,8.16358,5.91477
6.61922,1.0,10.23324,7.49455
6.05882,1.0,8.91959,5.35151
7.98011,1.0,9.70769,6.21658
5.00424,1.0,9.5687,10.45377
9.33862,0.0,4.95828,9.70865
7.25495,0.0,5.96142,7.82214
8.33431,0.0,8.65445,6.79539
5.95259,1.0,6.8806,11.56058
7.0491,1.0,9.09508,6.77861
9.41617,0.0,7.06486,10.50613
7.37959,1.0,10.44378,8.33463
9.5843,0.0,6.70883,6.40655
6.49087,1.0,9.33613,7.57577
6.14173,0.0,9.54456,8.54623
4.78327,0.0,9.92442,7.1674
7.09503,1.0,9.72392,9.93924
6.01215,1.0,10.7954,9.82671
7.9746,1.0,10.964,9.28605
6.20778,1.0,9.17012,10.52297
5.46732,0.0,12.15422,6.26493
7.19157,0.0,5.09148,8.40634
7.83064,1.0,10.52354,8.97767
7.07849,0.0,9.29847,6.5314
7.26928,1.0,11.26228,9.85942
7.58148,1.0,9.20491,8.28368
6.68922,1.0,10.50958,7.38846
6.2096,1.0,8.52395,6.99507
8.17124,1.0,8.90961,8.25066
7.71388,1.0,11.86842,9.3358
5.35842,1.0,10.65846,6.29159
7.07509,1.0,9.11767,6.72276
8.31546,1.0,10.9631,9.17324
6.95468,1.0,10.36535,10.14327
4.89685,1.0,8.89946,3.86536
7.70171,1.0,8.44435,8.46146
5.74188,1.0,10.28939,10.26695
9.26739,0.0,6.55823,9.3441
6.49809,1.0,9.88315,8.09599
7.19262,1.0,9.34106,10.13495
4.74561,1.0,7.58672,9.85644
10.28128,1.0,9.84544,6.59563
7.06521,1.0,9.06874,7.66211
6.83506,0.0,9.14201,6.79138
4.99145,1.0,9.20941,8.312937315300085
6.15145,1.0,8.32601,6.43436
7.11428,1.0,9.52204,7.40941
7.81485,1.0,10.96313,7.14211
6.14956,1.0,9.46534,9.55641
10.03133,1.0,10.56194,7.84194
6.18378,1.0,10.04747,6.36086
8.44307,0.0,8.31636,6.93939
7.79528,1.0,7.71428,8.84845
11.06895,0.0,7.14761,9.93031
9.60706,0.0,7.70462,10.71323
8.54181,0.0,9.61657,6.24125
8.35893,1.0,9.92494,8.4293
7.93169,0.0,6.02471,9.59384
8.18651,0.0,6.79066,7.32447
5.92875,0.0,10.11303,6.21568
7.37349,1.0,8.16486,7.38168
6.97524,1.0,10.95632,9.31921
10.19608,0.0,9.07282,9.0009
8.89987,1.0,9.36761,7.35122
4.89389,1.0,8.01409,10.9897
5.98132,1.0,10.0751,7.20809
7.5239,1.0,8.13979,9.32954
6.34851,1.0,8.53556,4.95076
5.98708,1.0,9.56467,7.05038
4.95518,1.0,10.67541,6.94431
6.72199,0.0,11.098,8.05313
8.92823,1.0,9.68415,7.19622
6.29089,1.0,9.32613,5.21887
8.96723,0.0,9.79474,6.3495
6.1066,0.0,9.15254,6.47816
4.89805,1.0,10.16349,7.33289
8.50606,1.0,8.57421,8.25573
10.73279,0.0,7.65852,11.76976
8.67192,1.0,9.86315,8.36883
7.12307,1.0,12.22958,9.92613
9.59241,0.0,6.36066,11.033
6.92322,1.0,8.7654,4.80719
8.63814,1.0,8.80262,9.03473
6.50285,0.0,10.34141,6.82749
6.85515,0.0,6.44883,7.13391
9.13325,0.0,8.01295,7.51215
11.25007,0.0,6.82207,12.26558
8.37979,0.0,7.50048,8.39801
8.40011,0.0,9.82857,5.28593
9.11445,1.0,9.46446,8.08845
8.04735,0.0,6.30332,8.46933
10.63052,0.0,6.27344,10.43318
6.93111,1.0,11.12768,7.89695
5.36333,1.0,10.14318,8.1479
6.43291,1.0,8.47104,7.83511
5.54355,1.0,10.01417,7.50693
11.0468,0.0,6.57088,12.04585
6.4717,1.0,9.07156,9.54321
6.78844,1.0,9.05096,5.57268
8.89666,0.0,8.66863,8.83197
7.39464,1.0,9.088564283178359,8.18537
8.76478,0.0,6.52118,8.68317
7.37915,0.0,8.44293,7.02755
6.64479,1.0,9.58817,8.08092
9.47314,0.0,8.61222,5.78552
7.43576,1.0,8.85281,5.46308
5.60739,1.0,10.87212,5.38691
5.58661,1.0,10.65853,10.94204
10.18915,1.0,9.5528,10.3616
9.27628,0.0,7.14367,10.31326
8.07197,0.0,9.65234,7.62322
7.17352,0.0,9.18078,6.98758
9.32716,1.0,8.51649,6.10816
8.27928,0.0,6.63158,8.65882
5.28184,1.0,10.70878,8.09379
7.12491,1.0,9.12074,10.46186
8.23601,1.0,10.24528,7.11511
7.68637,1.0,10.11261,8.85271
6.4817,1.0,8.55522,6.36681
5.32526,1.0,11.86698,7.17845
7.55814,0.0,9.17551,7.2298
6.2376,0.0,10.39817,6.44048
7.94074,0.0,7.8063,8.69966
5.82376,0.0,8.82774,6.69211
9.47161,1.0,5.76067,9.40731
9.13776,0.0,8.91076,7.63618
5.75917,1.0,9.39375,5.94233
7.07067,1.0,9.80784,6.80587
7.80726,1.0,8.20904,7.36162
8.1627,1.0,7.93151,8.24371
6.88781,1.0,8.88211,10.17212
10.15894,0.0,5.27194,9.12713
6.07773,0.0,9.74888,6.89092
10.25936,0.0,6.70118,11.17316
7.78649,1.0,10.41247,7.31693
9.67781,1.0,7.21934,6.99976
8.46686,0.0,8.4268,5.9947
5.73241,0.0,10.20353,6.99107
9.642,1.0,10.52133,6.7348
8.29728,1.0,11.00306,8.31105
8.22804,0.0,8.26211,6.70146
8.44483,1.0,10.38465,8.69699
5.34227,1.0,10.60187,6.20293
7.00106,1.0,8.53764,6.28626
6.81439,1.0,12.49163,9.87037
7.37478,0.0,7.02317,8.19374
8.21518,0.0,6.14373,8.24532
5.92831,0.0,10.88828,5.6219
9.88766,0.0,6.42597,11.65662
7.5388,0.0,8.8373,7.50916
6.7417,1.0,9.96462,9.02316
9.05139,1.0,10.42122,7.31052
7.59872,0.0,8.35698,6.49586
8.96418,0.0,7.18648,8.20368
7.41494,1.0,9.088564283178359,8.63249
6.28083,1.0,9.54413,8.05811
7.74272,0.0,6.35593,8.69513
6.05813,0.0,9.17695,7.52156
9.8287,0.0,7.8331,9.17358
7.69026,0.0,10.52687,7.09745
7.36016,1.0,8.92093,8.16447
8.27743,1.0,9.20169,7.9952
4.71762,0.0,9.8368,6.63386
5.67265,1.0,9.63918,10.09578
6.44062,1.0,9.81602,8.423
9.35601,0.0,7.37637,10.62124
4.42486,0.0,10.90207,7.16998
7.66468,1.0,6.94,7.24129
9.98707,0.0,6.7322,10.19815
7.32651,0.0,10.84574,6.29674
6.56012,1.0,10.26745,7.63057
10.43883,0.0,7.08878,9.49421
4.33198,1.0,8.56603,6.22046
8.5502,1.0,6.30702,7.75206
6.68399,1.0,10.09412,10.86237
9.3575,1.0,8.92825,9.48392
6.34038,1.0,7.51167,9.50831
3.67475,0.0,13.09156,6.62431
7.53126,0.0,7.39191,7.65957
7.58034,0.0,10.45734,8.3778
7.87324,0.0,8.08099,6.6627
6.46014,1.0,9.48833,7.71659
6.57606,0.0,5.76604,9.19119
9.02705,0.0,8.37527,9.48965
9.35892,0.0,9.088564283178359,12.05627
7.7754,1.0,9.46664,7.3994
9.9012,0.0,8.06207,10.80518
7.10175,0.0,7.91175,7.3042
4.45849,1.0,9.38936,11.56337
9.18218,0.0,6.63327,9.22415
9.91829,1.0,9.95673,8.7882
10.82409,0.0,6.11621,10.54785
6.73937,1.0,9.24546,10.4281
6.63956,0.0,11.05121,6.86352
7.21013,1.0,10.61212,8.62336
8.38436,0.0,8.34011,8.1169
10.03554,0.0,7.1598,10.17115
8.64543,1.0,8.28983,9.56717
6.20572,0.0,6.82779,6.70416
7.04187,0.0,9.93895,6.77941
5.86805,0.0,10.2414,7.03877
6.99556,0.0,9.6639,7.27526
8.5507,1.0,9.18645,8.84983
9.66435,1.0,11.72197,7.21948
9.80306,1.0,7.94604,8.64793
3.4205,1.0,9.90375,11.74778
10.11312,0.0,8.19893,10.42927
9.64524,0.0,7.35785,10.62935
7.83183,1.0,10.70001,8.45394
6.11353,0.0,8.89171,9.23575
6.4516,1.0,8.83138,5.89198
9.96371,0.0,5.80169,10.56346
7.87741,1.0,8.93216,8.20225
8.37685,0.0,8.12262,7.92649
7.08309,1.0,8.14354,5.51831
4.82381,1.0,11.19705,6.26103
9.44942,1.0,7.15637,7.62203
6.98883,0.0,9.58926,6.3254
8.17415,1.0,9.86995,7.66735
7.63808,1.0,5.50019,9.50449
5.64085,1.0,9.8645,6.64696
6.15079,1.0,8.44358,10.89378
10.88482,0.0,6.88338,10.87677
10.37834,1.0,8.08523,8.4213
8.09709,1.0,9.82642,7.29578
8.86234,0.0,6.26939,9.15313
9.17606,0.0,7.60487,9.88496
8.28407,1.0,8.37035,5.72799
5.52609,1.0,10.24295,10.36313
7.18393,1.0,8.09526,7.07755
3.50424,0.0,11.56141,6.82514
6.59632,1.0,8.48138,4.70801
7.28868,1.0,7.17689,9.81348
6.7172,0.0,9.09692,8.54227
7.59435,0.0,10.51148,4.65824
8.88734,1.0,8.78167,8.29436
7.56291,1.0,8.35598,5.45392
6.71151,1.0,9.04902,10.06251
9.86313,0.0,8.168,8.21463
3.94095,0.0,9.6449,8.78108
11.29614,0.0,7.11213,10.32765
7.82643,1.0,8.23506,7.63847
5.71927,1.0,8.24708,3.70449
8.21362,1.0,8.17334,8.78355
7.15759,1.0,11.37454,8.66792
5.62215,1.0,9.21379,7.71177
9.77831,0.0,7.00605,9.33434
6.82826,1.0,9.25875,6.19712
6.97322,0.0,8.75466,7.18492
5.9143,1.0,10.54625,6.06941
6.88984,1.0,10.45327,8.86738
10.18039,1.0,8.80068,9.8213
6.16724,1.0,9.10104,6.23364
8.56791,1.0,12.62958,7.83785
6.85855,1.0,9.29588,9.28498
9.39143,1.0,9.61968,9.41022
9.55919,0.0,6.75087,9.9051
8.38629,0.0,9.61558,5.71859
8.69753,0.0,9.62728,6.95757
10.2053,0.0,8.77435,9.41333
8.751,0.0,8.24779,10.03512
8.76001,0.0,6.99376,8.73232
5.63652,1.0,10.48302,4.63064
6.35169,1.0,8.73933,7.99195
8.34947,0.0,7.94268,7.19847
7.73432,1.0,8.43767,7.37056
7.53082,1.0,7.9656,5.98516
8.55813,0.0,6.32454,8.23356
7.54878,1.0,9.71955,9.82765
9.46237,0.0,6.16465,9.32116
8.7095,0.0,7.43439,9.03266
8.17597,1.0,11.25967,8.85721
5.90859,1.0,10.72035,4.45722
5.8249,1.0,7.62446,10.27425
8.47164,0.0,8.30909,6.25831
10.22785,1.0,9.10839,8.3327
9.45074,0.0,8.92881,9.28294
10.0695,0.0,7.60986,6.43335
7.12304,1.0,8.21354,8.22123
10.31832,0.0,6.87973,9.85939
8.75749,1.0,9.92968,9.51935
8.71827,0.0,7.52514,7.92833
5.98631,1.0,9.4736,6.15285
5.64572,1.0,11.70415,9.85117
7.3167,0.0,7.98734,6.82684
7.63448,1.0,9.38841,7.3777
5.70713,1.0,5.84053,10.57122
7.34575,0.0,8.2704,7.3904
9.4181,0.0,4.75767,9.99064
5.27182,1.0,9.53822,3.27019
7.84981,1.0,8.62098,7.38685
7.97849,0.0,9.32929,7.66836
11.08856,0.0,7.35243,10.57249
6.44485,1.0,10.70426,7.27662
4.12929,1.0,10.00639,5.98183
9.21937,1.0,9.94714,9.08218
7.22718,1.0,7.7971,5.98612
5.03704,1.0,9.74069,10.3322
5.14145,1.0,8.39002,11.05101
5.93789,1.0,9.67103,5.66142
7.96839,1.0,10.43778,7.69858
8.36036,1.0,10.57899,9.0317
5.63084,1.0,10.26724,10.83189
7.51622,1.0,8.68549,6.82921
10.04501,0.0,6.99592,9.74239
8.21732,1.0,11.28889,9.29922
7.27049,1.0,7.6523,8.12322
10.24807,0.0,7.07248,9.20909
8.36667,0.0,8.92252,8.69707
8.20884,1.0,8.39872,6.70543
7.14218,1.0,9.088564283178359,7.32222
6.81439,1.0,8.89838,6.86757
6.45373,0.0,9.96487,7.76319
8.45394,1.0,8.94826,7.79086
10.15405,0.0,8.62149,10.18437
8.0596,1.0,9.98896,7.47676
5.84235,1.0,7.63989,10.98743
5.97272,1.0,8.27377,10.0046
6.2106,1.0,9.25485,5.61015
4.96291,0.0,9.48407,7.07596
7.11095,1.0,8.39905,11.04623
8.17118,1.0,9.20252,8.93627
5.61083,1.0,10.51562,9.33131
8.8116,1.0,7.61785,6.16681
7.8578,1.0,10.66814,8.02601
9.06667,1.0,10.54358,8.31335
7.38456,1.0,9.46006,7.84663
6.83289,1.0,9.41102,9.54196
7.20941,1.0,9.45501,9.46831
9.6429,0.0,7.17168,10.50754
4.49696,1.0,9.3389,4.22867
5.10361,1.0,8.92205,4.04569
5.09017,1.0,12.02439,11.26444
9.38682,0.0,9.40362,7.06634
10.88318,0.0,5.81991,10.07095
7.41997,0.0,9.09531,7.39586
5.28686,0.0,8.62161,6.84597
7.23874,1.0,6.4539,9.43691
8.22069,0.0,5.23276,8.52466
8.08719,1.0,8.73265,7.13601
10.27749,0.0,6.69458,8.03492
8.77419,0.0,8.56531,5.95206
6.2622,1.0,8.94433,10.43446
5.56575,0.0,12.12611,6.23253
7.89019,0.0,9.15023,6.90227
8.96594,0.0,5.90228,12.19634
6.25048,1.0,10.03401,6.66885
9.47511,0.0,7.53879,9.56923
4.63475,0.0,11.14146,6.32577
9.02134,0.0,8.2675,8.66714
7.86541,1.0,9.53402,9.67753
6.54218,1.0,10.45331,8.61657
7.01551,1.0,10.08148,8.60143
7.4013,1.0,10.72274,8.56342
8.11686,1.0,8.81371,5.72018
8.6986,1.0,7.00019,8.38188
10.06151,1.0,6.91741,6.20847
6.4491,1.0,11.18389,7.88937
8.81596,0.0,7.63184,9.12542
8.6951,0.0,8.15036,8.73624
9.47607,1.0,9.24846,8.22826
8.12111,1.0,6.58519,8.77576
5.86405,1.0,9.65341,10.92374
5.26575,0.0,11.683,7.48109
9.20841,0.0,7.08575,10.22441
6.41281,1.0,6.5997,9.47202
8.13428,1.0,8.80613,7.58111
6.87906,1.0,10.66794,6.24861
7.60593,1.0,9.74345,8.86036
7.56293,1.0,9.90764,8.54233
6.3592,1.0,9.60793,6.89476
7.39206,0.0,10.22577,8.66555
8.1759,1.0,8.50864,8.04549
7.5153,1.0,12.18646,8.74977
8.59153,1.0,7.33434,7.12457
8.48486,1.0,12.14306,8.1285
7.37534,1.0,9.98982,10.49391
7.23988,1.0,10.11176,8.29096
6.8386,1.0,8.80188,5.92846
10.45724,0.0,5.9946,9.44442
5.79972,1.0,9.88462,6.58146
9.31268,1.0,10.60885,7.95006
8.3543,0.0,9.81026,6.52725
6.4821,1.0,9.59925,7.69275
9.92821,1.0,7.75017,7.35128
7.12943,1.0,8.41226,4.55739
9.23968,0.0,7.50359,9.2769
7.26724,0.0,9.8599,5.48033
5.55813,1.0,10.19891,5.8948
7.71262,1.0,8.25032,9.07067
8.06733,0.0,4.91242,9.93948
6.32229,0.0,9.71694,6.63642
8.66503,0.0,6.57566,10.01748
5.52919,1.0,10.24172,10.63527
8.23917,1.0,8.30337,9.11217
5.71369,1.0,8.99693,6.90811
10.24018,0.0,6.04014,8.28549
7.43317,0.0,10.6483,6.61941
6.8227,1.0,9.63981,9.69959
8.70941,1.0,9.55614,6.23692
6.34856,1.0,9.79193,9.87198
8.80564,1.0,11.25471,7.85199
10.5138,0.0,6.31479,6.20048
6.78962,0.0,8.91608,7.08394
4.1096,0.0,12.86115,6.27798
6.24274,1.0,9.02924,9.60889
7.12921,1.0,9.69171,9.85767
6.03322,1.0,11.20342,9.10363
6.95449,1.0,10.41718,8.24241
6.13775,1.0,10.11239,7.99281
8.4776,0.0,6.71046,8.4091
4.55532,1.0,10.00366,3.10863
7.15623,1.0,11.21126,7.34993
4.33633,1.0,11.88844,8.78018
5.9304,0.0,9.82056,6.56788
6.24803,1.0,9.71793,6.61491
5.01209,1.0,9.86977,10.69462
4.69628,1.0,10.61944,7.10521
9.03937,1.0,10.07964,7.38644
4.24051,1.0,9.16364,8.312937315300085
3.95854,1.0,7.30085,11.55458
7.23952,0.0,9.33814,8.86478
7.0157,1.0,8.95376,7.18057
10.43943,1.0,7.69932,6.98343
5.44276,1.0,8.13288,5.26082
7.48206,1.0,7.6385,9.66033
10.89301,0.0,7.28123,9.10516
9.26104,0.0,7.00505,10.25261
7.07077,1.0,8.80788,5.67298
5.97871,1.0,11.94365,6.66363
6.32292,1.0,9.04195,6.4843
9.80046,0.0,7.67687,6.2204
5.04531,1.0,10.20542,5.44517
6.34588,1.0,10.01052,10.38538
5.09921,1.0,12.33329,10.89061
8.50766,0.0,7.14697,7.61247
8.63137,1.0,9.91285,8.90986
9.81481,0.0,7.35505,9.35304
8.80962,1.0,8.84366,6.84358
7.549535452240068,0.0,6.20132,10.29867
7.95432,0.0,8.55626,8.2176
10.79688,0.0,7.06809,11.21951
8.73109,0.0,6.28202,8.12555
5.34327,1.0,8.87443,10.63756
9.07612,0.0,6.30725,7.71374
6.60297,1.0,7.52185,9.65547
6.69018,1.0,8.13233,4.22992
6.09807,1.0,10.79382,9.82235
7.30871,1.0,11.42541,9.78805
7.51249,1.0,9.60961,9.22718
8.28515,0.0,6.61092,9.60189
8.09072,1.0,8.74308,5.55764
7.30233,1.0,10.03839,7.5148
4.86228,0.0,11.90973,6.52975
7.01089,1.0,9.14627,8.06121
9.80594,0.0,8.2209,9.60754
6.20776,1.0,9.93426,10.46008
7.6507,1.0,9.51618,7.78244
6.06913,0.0,8.81775,8.60579
7.23463,1.0,9.79631,6.59496
5.3597,1.0,9.93796,11.6458
5.32105,1.0,8.83992,11.1591
7.69385,0.0,8.98262,7.12947
6.19618,1.0,10.61712,9.8403
6.28729,0.0,10.74445,7.78595
10.28195,1.0,7.38096,7.58618
9.61471,0.0,4.98357,9.98392
7.99994,0.0,9.48556,6.80438
9.87605,0.0,5.95191,8.60437
4.66245,1.0,9.58542,4.58118
6.05723,0.0,9.85674,7.38606
6.5671,0.0,10.01912,9.7611
4.1364,0.0,11.73255,8.37196
7.08703,1.0,9.98505,7.19288
6.10903,1.0,9.9744,9.29594
9.07551,0.0,9.61817,7.22368
6.99445,0.0,10.08137,7.42368
4.12808,1.0,9.88224,5.79507
7.84856,0.0,7.21656,7.49509
7.23717,1.0,9.88112,7.55582
6.92342,1.0,8.82816,9.9984
5.61312,1.0,10.39344,9.19378
7.29222,1.0,8.45902,10.31874
8.0494,1.0,8.60959,7.20144
5.22574,1.0,9.96597,6.16865
8.18188,0.0,9.7035,7.4422
5.75077,0.0,12.10495,6.54393
10.0173,0.0,6.23689,9.40459
8.57554,0.0,8.00969,8.2457
6.78961,1.0,7.58617,11.19443
8.42915,1.0,8.65883,8.44436
8.26691,0.0,9.33462,6.71841
6.99017,1.0,8.65353,9.23823
7.94424,0.0,8.76355,7.10688
5.64662,1.0,9.8683,4.83857
10.8576,0.0,5.66089,11.98598
6.87731,1.0,10.55288,9.90966
8.28774,0.0,6.35919,10.26838
8.7318,1.0,8.20951,6.96955
9.00087,1.0,8.85259,10.30161
7.28648,1.0,10.62503,7.28533
4.55562,1.0,10.96443,6.8532
5.99627,1.0,8.25938,7.67414
9.48343,1.0,7.79058,8.59764
7.04324,1.0,8.36102,9.83799
7.03263,1.0,9.63276,5.84518
9.03293,0.0,8.79587,8.43384
6.91544,1.0,11.32149,9.42597
5.1343,1.0,6.76938,11.86071
6.53938,1.0,7.67169,10.63048
8.58463,1.0,10.19487,7.19074
5.51555,0.0,11.98959,6.50331
7.05992,1.0,9.25644,7.8507
10.66602,0.0,7.00934,9.59405
6.43648,1.0,10.44606,10.61411
5.97397,0.0,10.25168,7.14468
9.12492,1.0,12.8332,8.61089
6.35315,1.0,10.90684,10.2132
7.63411,0.0,10.31291,7.53426
9.91,0.0,6.81717,11.60589
5.36409,1.0,10.89987,5.62057
5.60154,0.0,9.47839,6.9492
6.8117,0.0,9.71259,6.25924
4.6636,1.0,7.60764,10.49682
7.50015,1.0,9.32062,7.91479
5.47386,1.0,11.24629,11.1995
8.94169,0.0,8.44703,9.71755
3.19197,0.0,12.26565,6.93244
10.05071,1.0,6.74487,10.33443
8.48063,1.0,11.09971,8.32517
6.05626,1.0,10.63944,9.521
8.83314,1.0,6.75347,6.10074
11.21298,0.0,6.65124,10.6236
9.58358,0.0,6.37269,8.73177
8.37944,0.0,11.73612,8.19241
7.24976,1.0,7.9512,9.33613
6.21239,1.0,9.67468,7.87279
6.34015,1.0,8.36768,7.46057
9.37195,0.0,5.44976,10.28354
8.29475,0.0,7.23994,8.56728
9.39015,1.0,7.85376,7.831
7.00468,0.0,6.06254,8.7662
8.6922,0.0,8.08238,9.86535
6.6976,1.0,9.7712,9.54018
8.39806,0.0,6.13396,8.21447
8.16431,1.0,7.68611,8.61289
7.77201,0.0,9.89367,7.36319
7.60131,1.0,10.32127,9.37952
7.08191,1.0,8.53339,7.40101
8.49972,0.0,9.22449,7.86663
7.6537,1.0,11.42511,9.07083
7.28415,1.0,6.62489,10.4466
8.17983,0.0,7.69488,6.43457
6.45464,1.0,8.90272,10.47435
2.99112,0.0,12.80471,7.58333
7.01797,0.0,9.82688,7.6415
6.05063,1.0,7.63886,11.24808
6.22107,0.0,10.60323,7.47357
9.95416,0.0,7.459,7.87049
7.38571,0.0,8.4031,7.68375
6.02406,1.0,10.92766,8.06969
7.36092,1.0,10.88656,8.69829
7.69311,1.0,10.99402,7.76812
7.24958,1.0,10.66978,6.88503
5.73158,1.0,11.24045,9.91863
7.28615,0.0,7.66305,8.83803
6.60411,1.0,9.71925,7.02609
9.84569,1.0,9.01036,9.31617
9.5811,1.0,7.87949,7.93107
7.96296,1.0,10.35889,6.83803
6.70144,1.0,8.42434,9.22726
8.6525,1.0,7.80886,7.94369
8.31604,1.0,8.81626,6.82559
6.37502,1.0,10.25984,7.531
3.26705,1.0,6.99089,13.40539
9.40613,0.0,7.1003,8.51428
4.32534,1.0,10.84356,4.69922
6.03266,0.0,9.95825,6.17581
6.57227,0.0,12.12043,4.29503
5.65527,1.0,8.89062,11.09591
6.53688,1.0,11.66374,9.84729
5.34923,1.0,10.9734,6.02293
8.86668,1.0,8.55737,6.58224
6.3173,0.0,10.8676,7.97844
6.03093,0.0,9.56724,7.91384
6.46802,0.0,8.92095,6.53053
6.03881,1.0,8.98214,5.40923
8.68346,0.0,8.64785,5.38601
9.83022,0.0,7.3116,8.08609
6.26505,1.0,9.34336,9.11383
8.22033,0.0,7.41933,7.14973
7.461,1.0,12.61093,8.63425
6.95709,1.0,10.54805,9.31243
5.67793,1.0,8.71848,4.38083
10.50418,0.0,7.18985,10.54721
7.24542,1.0,9.6019,8.76403
6.36987,1.0,8.51948,5.45111
9.34331,1.0,8.94322,8.28112
6.19047,1.0,11.04685,10.63323
4.70056,1.0,5.62536,11.42568
7.914,1.0,10.34052,8.65648
8.56375,1.0,11.52803,8.73405
6.60415,1.0,11.43048,8.98093
7.34621,1.0,9.05011,7.58252
7.15705,1.0,8.72404,6.64264
6.58877,1.0,9.72121,10.84863
10.5649,0.0,7.73816,9.95362
11.83725,0.0,5.28217,11.34893
7.26982,1.0,9.82158,9.64346
7.94766,1.0,9.77656,6.3659
7.11473,1.0,9.39178,10.44406
4.81138,1.0,7.76454,7.60881
5.81929,1.0,8.69455,4.22319
11.49184,0.0,8.18018,8.5498
10.66801,0.0,9.79737,11.02194
4.57459,1.0,9.67634,10.84778
6.35869,1.0,8.21928,10.75138
9.75264,0.0,8.58718,10.76079
4.98579,0.0,11.51683,8.16017
8.37206,0.0,8.88213,7.68307
7.15804,0.0,8.96811,8.45622
7.56077,1.0,6.78568,4.25575
8.09123,0.0,8.19063,5.97652
7.08798,1.0,8.65746,8.29627
8.70948,1.0,10.43609,9.38318
8.80178,1.0,11.25596,8.56309
8.77645,0.0,6.7267,11.80842
4.76616,1.0,10.71979,6.36382
6.96504,0.0,10.11354,7.31748
6.73043,1.0,9.57188,9.79434
8.17828,0.0,9.34648,6.6553
8.28776,1.0,9.21578,6.08435
8.5474,1.0,8.8725,7.86128
6.20081,1.0,10.8144,9.81226
10.19598,0.0,7.02473,10.5873
9.23742,1.0,10.13428,8.45794
8.94821,0.0,5.999,9.138
8.41365,1.0,9.90353,9.73183
7.50041,1.0,8.13113,8.74271
10.37692,0.0,7.18683,10.35361
7.30112,1.0,9.40871,5.78497
9.62435,0.0,5.32067,8.15655
7.96573,1.0,7.81527,6.47837
9.6724,1.0,9.0889,7.2724
5.93488,1.0,8.92798,7.34617
3.51562,0.0,11.67998,6.6283
7.55898,1.0,8.32987,9.26306
6.51591,0.0,10.13935,8.00118
6.44419,1.0,10.15394,5.62065
7.7005,1.0,9.41378,6.21642
6.3273,1.0,8.78517,7.17077
7.7809,1.0,8.6503,8.99447
6.8685,1.0,10.7065,10.36665
9.53733,0.0,7.09058,7.67481
6.15012,1.0,7.64314,10.47861
9.4131,0.0,7.77036,9.35413
11.19866,0.0,6.98123,7.51577
7.88573,1.0,10.638,8.17131
7.66274,1.0,8.31158,8.9059
8.88747,1.0,8.45697,6.95015
7.72895,1.0,8.27555,7.71236
7.44841,0.0,11.87031,9.90837
7.45884,1.0,10.14785,8.24913
9.40764,1.0,8.91962,7.98461
9.5574,0.0,8.13223,8.13349
10.28699,0.0,8.04489,9.71896
8.63579,1.0,10.33052,8.41188
8.66577,0.0,6.47356,9.75539
3.26238,0.0,13.23324,5.68828
9.05353,0.0,6.47019,8.15029
11.53061,0.0,7.54112,11.01004
5.52668,1.0,8.96415,5.71536
7.27208,1.0,10.30244,7.73547
3.1935,1.0,9.74153,3.40129
7.14799,1.0,9.37438,5.3853
6.8864,1.0,8.76962,6.81083
6.74488,0.0,10.02066,5.36429
5.30084,1.0,9.72321,4.58346
5.19488,1.0,10.36521,6.35107
11.14315,1.0,8.59193,6.43573
6.84376,0.0,9.46759,6.61824
6.58536,1.0,10.46431,6.26781
6.5472,1.0,9.72881,11.07343
6.94876,1.0,7.60438,9.81466
9.21545,0.0,8.76733,6.3146
7.67257,0.0,11.85435,9.36856
5.81319,1.0,8.9924,5.90743
7.62906,0.0,8.0944,6.73032
6.16518,1.0,9.50674,6.3348
6.87429,1.0,8.27488,9.50827
8.73235,1.0,8.09268,8.42559
5.67914,0.0,9.20258,7.39773
6.41285,0.0,10.01182,9.16789
8.04158,1.0,9.73293,6.82287
6.57967,0.0,10.43236,8.96802
6.29503,0.0,10.08599,7.11393
6.24703,1.0,10.07257,5.29302
10.5174,1.0,9.79152,6.64118
9.98633,0.0,7.19203,10.2045
7.3405,1.0,9.28336,6.30285
6.66421,0.0,9.78756,10.12091
7.90035,1.0,11.13761,8.77698
6.47505,1.0,7.22471,10.2653
